date,VV,VH,Orbit,Crop_Name,latitude,longitude
2021-10-28,-9.000541545519257,-15.460801851843833,DESCENDING,Ragi,12.8337817,77.4262867
2021-04-07,-13.780252721699572,-24.43665094265338,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-04-19,-12.058536825219413,-26.595847611935206,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-05-01,-14.96503120931883,-14.95600482663578,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-05-13,-7.019661260151468,-25.93973822282656,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-05-25,-13.387596723208368,-23.379972799482914,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-06-06,-12.030428066310563,-17.77863988509952,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-06-18,-8.112223549198525,-19.32092388860911,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-06-30,-13.444171500041735,-21.318195839504092,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-07-12,-12.113530127699708,-16.32452519566433,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-07-24,-12.842207806393821,-16.555912973520616,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-08-05,-10.994105114792944,-17.412464468214207,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-08-17,-12.755691831468676,-16.671174393957205,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-08-29,-12.827280051729044,-13.935931830646366,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-09-10,-13.027449185139208,-17.217767178083207,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-09-22,-12.806296540815584,-18.690034282917058,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-10-04,-7.994413714706883,-13.56206382680593,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-10-16,-12.421013379588388,-18.0082020469169,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-10-28,-9.000541545519257,-15.460801851843833,DESCENDING,Tur (Arhar)(Red Gram),12.833775,77.4262833
2021-04-07,-12.516603971190065,-25.783335176358733,DESCENDING,Ragi,12.8337833,77.4262917
2021-04-19,-12.058536825219413,-26.595847611935206,DESCENDING,Ragi,12.8337833,77.4262917
2021-05-01,-13.359866505009359,-17.46347731076684,DESCENDING,Ragi,12.8337833,77.4262917
2021-05-13,-7.019661260151468,-25.93973822282656,DESCENDING,Ragi,12.8337833,77.4262917
2021-05-25,-13.136298345655192,-23.69866775216795,DESCENDING,Ragi,12.8337833,77.4262917
2021-06-06,-12.030428066310563,-17.77863988509952,DESCENDING,Ragi,12.8337833,77.4262917
2021-06-18,-8.112223549198525,-19.32092388860911,DESCENDING,Ragi,12.8337833,77.4262917
2021-06-30,-13.444171500041735,-21.318195839504092,DESCENDING,Ragi,12.8337833,77.4262917
2021-07-12,-12.113530127699708,-16.32452519566433,DESCENDING,Ragi,12.8337833,77.4262917
2021-07-24,-12.842207806393821,-16.555912973520616,DESCENDING,Ragi,12.8337833,77.4262917
2021-08-05,-10.994105114792944,-17.412464468214207,DESCENDING,Ragi,12.8337833,77.4262917
2021-08-17,-12.755691831468676,-16.671174393957205,DESCENDING,Ragi,12.8337833,77.4262917
2021-08-29,-12.827280051729044,-13.935931830646366,DESCENDING,Ragi,12.8337833,77.4262917
2021-09-10,-13.027449185139208,-17.217767178083207,DESCENDING,Ragi,12.8337833,77.4262917
2021-09-22,-13.326571009127559,-18.09817883559791,DESCENDING,Ragi,12.8337833,77.4262917
2021-10-04,-7.994413714706883,-13.56206382680593,DESCENDING,Ragi,12.8337833,77.4262917
2021-10-16,-12.421013379588388,-18.0082020469169,DESCENDING,Ragi,12.8337833,77.4262917
2021-10-28,-9.000541545519257,-15.460801851843833,DESCENDING,Ragi,12.8337833,77.4262917
2021-04-07,-8.991648789835837,-15.3314363647738,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-04-19,-9.49040871532038,-21.46339269623518,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-05-01,-9.214857853983327,-16.68366994297604,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-05-13,-6.4801007016886425,-15.611557689435607,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-05-25,-6.658191146538338,-18.632591505273382,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-06-06,-6.418610081548673,-19.050848950105554,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-06-18,-9.478062527596453,-13.148589781387978,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-06-30,-8.48925556154695,-14.63938852930494,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-07-12,-8.50194114149283,-14.423190330360082,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-07-24,-9.1736778202825,-13.212622036526913,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-08-05,-11.626397082140741,-18.16451171229713,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-08-17,-10.126311847163512,-15.563163888113483,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-08-29,-6.756328501470758,-11.877169918216346,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-09-10,-7.141731096826035,-14.349352595411073,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-09-22,-8.126204165933043,-20.081753473800266,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-10-04,-7.406684586227502,-14.999440561562928,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-10-16,-8.236983648700718,-12.547465328756086,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-10-28,-6.733386158615838,-14.251780580058025,DESCENDING,Tur (Arhar)(Red Gram),12.8323033,77.423485
2021-04-07,-10.443214173147021,-17.605391050129768,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-04-19,-7.684159364275114,-21.950921498194027,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-05-01,-9.214857853983327,-16.68366994297604,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-05-13,-7.2945561598153805,-17.270582093359394,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-05-25,-9.895044684551277,-18.65003760224623,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-06-06,-7.544611919686153,-19.967247115567087,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-06-18,-15.110320435883649,-14.465174832469764,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-06-30,-8.48925556154695,-14.63938852930494,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-07-12,-8.50194114149283,-14.423190330360082,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-07-24,-10.97509291692955,-14.082858583812271,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-08-05,-12.202397219572337,-19.275181325015662,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-08-17,-8.787610953946958,-14.565157973032509,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-08-29,-6.470255587445931,-12.43705749881492,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-09-10,-7.141731096826035,-14.349352595411073,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-09-22,-8.126204165933043,-20.081753473800266,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-10-04,-6.649483060290087,-16.80733483353535,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-10-16,-7.162542822141259,-12.342150207449032,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-10-28,-7.105315145510068,-14.866671723179063,DESCENDING,Tur (Arhar)(Red Gram),12.8323247,77.4235161
2021-04-07,-12.287701163078372,-13.466803789820823,DESCENDING,Ragi,12.831543,77.4268039
2021-04-19,-12.269378732357987,-20.728549177932308,DESCENDING,Ragi,12.831543,77.4268039
2021-05-01,-6.054317767683294,-17.995149037939676,DESCENDING,Ragi,12.831543,77.4268039
2021-05-13,-12.470822151663628,-16.151039125740713,DESCENDING,Ragi,12.831543,77.4268039
2021-05-25,-7.280427722207639,-18.538527968785743,DESCENDING,Ragi,12.831543,77.4268039
2021-06-06,-4.973235905785045,-13.445698951876494,DESCENDING,Ragi,12.831543,77.4268039
2021-06-18,-8.947538389530408,-12.757807342459369,DESCENDING,Ragi,12.831543,77.4268039
2021-06-30,-9.49647958928888,-13.973845130684268,DESCENDING,Ragi,12.831543,77.4268039
2021-07-12,-6.591562613598436,-18.474650256816282,DESCENDING,Ragi,12.831543,77.4268039
2021-07-24,-12.668136854181144,-17.57881272746743,DESCENDING,Ragi,12.831543,77.4268039
2021-08-05,-8.735076614208918,-14.818249184167735,DESCENDING,Ragi,12.831543,77.4268039
2021-08-17,-7.1930090801497615,-15.248836870676456,DESCENDING,Ragi,12.831543,77.4268039
2021-08-29,-11.372743523780402,-12.955397061915356,DESCENDING,Ragi,12.831543,77.4268039
2021-09-10,-8.787884601147507,-12.746102401884688,DESCENDING,Ragi,12.831543,77.4268039
2021-09-22,-10.171659733657343,-16.45144960791882,DESCENDING,Ragi,12.831543,77.4268039
2021-10-04,-9.131099849843775,-15.66573787469105,DESCENDING,Ragi,12.831543,77.4268039
2021-10-16,-9.052010625375763,-13.140188360324078,DESCENDING,Ragi,12.831543,77.4268039
2021-10-28,-6.494540640346585,-20.690850990778333,DESCENDING,Ragi,12.831543,77.4268039
2021-04-07,-7.760511727228128,-17.18264925281426,DESCENDING,Ragi,12.833129,77.4293328
2021-04-19,-7.7563635963054605,-14.56173176308936,DESCENDING,Ragi,12.833129,77.4293328
2021-05-01,-5.014917749984597,-14.190020721750788,DESCENDING,Ragi,12.833129,77.4293328
2021-05-13,-5.222652757713679,-15.892243368734938,DESCENDING,Ragi,12.833129,77.4293328
2021-05-25,-10.111922113730415,-16.949627645748638,DESCENDING,Ragi,12.833129,77.4293328
2021-06-06,-8.650071333474077,-17.46969279981342,DESCENDING,Ragi,12.833129,77.4293328
2021-06-18,-10.088633571210261,-12.883767128733457,DESCENDING,Ragi,12.833129,77.4293328
2021-06-30,-6.098334056328042,-18.396869722260238,DESCENDING,Ragi,12.833129,77.4293328
2021-07-12,-7.192904644006159,-13.922871511096206,DESCENDING,Ragi,12.833129,77.4293328
2021-07-24,-7.620017987290763,-16.53538570413826,DESCENDING,Ragi,12.833129,77.4293328
2021-08-05,-9.62664330695407,-17.114436001390892,DESCENDING,Ragi,12.833129,77.4293328
2021-08-17,-5.2147151939936744,-16.34824933743999,DESCENDING,Ragi,12.833129,77.4293328
2021-08-29,-6.041947645473719,-12.935136036790283,DESCENDING,Ragi,12.833129,77.4293328
2021-09-10,-6.366128599454262,-16.2383000305288,DESCENDING,Ragi,12.833129,77.4293328
2021-09-22,-10.77433181820509,-14.849841285077778,DESCENDING,Ragi,12.833129,77.4293328
2021-10-04,-4.827092284588693,-12.951951876920722,DESCENDING,Ragi,12.833129,77.4293328
2021-10-16,-7.693566302198736,-13.167838557717335,DESCENDING,Ragi,12.833129,77.4293328
2021-10-28,-7.9572890355765775,-14.52735136534378,DESCENDING,Ragi,12.833129,77.4293328
2021-04-07,-10.81466572615992,-16.60658026122406,DESCENDING,Ragi,12.8334378,77.4295209
2021-04-19,-4.518650386495232,-21.453807661758226,DESCENDING,Ragi,12.8334378,77.4295209
2021-05-01,-5.301786175704052,-16.84097222739049,DESCENDING,Ragi,12.8334378,77.4295209
2021-05-13,-5.638546549920509,-17.350353965621675,DESCENDING,Ragi,12.8334378,77.4295209
2021-05-25,-6.177773475638109,-17.25538567712605,DESCENDING,Ragi,12.8334378,77.4295209
2021-06-06,-6.206687031840889,-17.663458192758455,DESCENDING,Ragi,12.8334378,77.4295209
2021-06-18,-7.288732184777743,-12.972494410934576,DESCENDING,Ragi,12.8334378,77.4295209
2021-06-30,-6.486502087263682,-18.060079181529392,DESCENDING,Ragi,12.8334378,77.4295209
2021-07-12,-8.926635812462592,-16.662621744039974,DESCENDING,Ragi,12.8334378,77.4295209
2021-07-24,-6.525595976758632,-16.32971431006506,DESCENDING,Ragi,12.8334378,77.4295209
2021-08-05,-8.126462276697596,-20.245173571634133,DESCENDING,Ragi,12.8334378,77.4295209
2021-08-17,-8.512827786416326,-17.542207890375167,DESCENDING,Ragi,12.8334378,77.4295209
2021-08-29,-3.1803298110164473,-16.9226706464276,DESCENDING,Ragi,12.8334378,77.4295209
2021-09-10,-5.35200024517207,-16.60449440193082,DESCENDING,Ragi,12.8334378,77.4295209
2021-09-22,-9.256490721659995,-19.446325680646826,DESCENDING,Ragi,12.8334378,77.4295209
2021-10-04,-10.09716692376766,-14.095914497364546,DESCENDING,Ragi,12.8334378,77.4295209
2021-10-16,-9.868067373888582,-16.34065138860749,DESCENDING,Ragi,12.8334378,77.4295209
2021-10-28,-8.267417144562222,-18.822080520120405,DESCENDING,Ragi,12.8334378,77.4295209
2021-04-07,-12.287701163078372,-13.466803789820823,DESCENDING,Ragi,12.8315449,77.4267876
2021-04-19,-13.926657535374067,-22.821677259806343,DESCENDING,Ragi,12.8315449,77.4267876
2021-05-01,-6.054317767683294,-17.995149037939676,DESCENDING,Ragi,12.8315449,77.4267876
2021-05-13,-12.470822151663628,-16.151039125740713,DESCENDING,Ragi,12.8315449,77.4267876
2021-05-25,-7.280427722207639,-18.538527968785743,DESCENDING,Ragi,12.8315449,77.4267876
2021-06-06,-5.765666876361985,-16.529836668890997,DESCENDING,Ragi,12.8315449,77.4267876
2021-06-18,-9.726675900850262,-14.643788032299286,DESCENDING,Ragi,12.8315449,77.4267876
2021-06-30,-9.49647958928888,-13.973845130684268,DESCENDING,Ragi,12.8315449,77.4267876
2021-07-12,-6.591562613598436,-18.474650256816282,DESCENDING,Ragi,12.8315449,77.4267876
2021-07-24,-12.668136854181144,-17.57881272746743,DESCENDING,Ragi,12.8315449,77.4267876
2021-08-05,-8.735076614208918,-14.818249184167735,DESCENDING,Ragi,12.8315449,77.4267876
2021-08-17,-7.1930090801497615,-15.248836870676456,DESCENDING,Ragi,12.8315449,77.4267876
2021-08-29,-11.372743523780402,-12.955397061915356,DESCENDING,Ragi,12.8315449,77.4267876
2021-09-10,-8.787884601147507,-12.746102401884688,DESCENDING,Ragi,12.8315449,77.4267876
2021-09-22,-11.851970680145886,-16.45127988342536,DESCENDING,Ragi,12.8315449,77.4267876
2021-10-04,-9.131099849843775,-15.66573787469105,DESCENDING,Ragi,12.8315449,77.4267876
2021-10-16,-12.760186577391753,-16.838518764667082,DESCENDING,Ragi,12.8315449,77.4267876
2021-10-28,-6.494540640346585,-20.690850990778333,DESCENDING,Ragi,12.8315449,77.4267876
2021-04-07,-6.769886221675336,-21.71634066145849,DESCENDING,Coconut,12.833048,77.4292846
2021-04-19,-8.770497026780173,-16.952989263579013,DESCENDING,Coconut,12.833048,77.4292846
2021-05-01,-3.837699128575557,-15.238004369080599,DESCENDING,Coconut,12.833048,77.4292846
2021-05-13,-1.9789122372017267,-16.829606302512275,DESCENDING,Coconut,12.833048,77.4292846
2021-05-25,-9.164755323212812,-16.038163351461176,DESCENDING,Coconut,12.833048,77.4292846
2021-06-06,-10.04220432502802,-15.9644552616314,DESCENDING,Coconut,12.833048,77.4292846
2021-06-18,-7.721620455363376,-12.454883098010486,DESCENDING,Coconut,12.833048,77.4292846
2021-06-30,-6.355999582610106,-18.552721925039084,DESCENDING,Coconut,12.833048,77.4292846
2021-07-12,-7.8456652972124115,-16.62866977402228,DESCENDING,Coconut,12.833048,77.4292846
2021-07-24,-7.177991004917804,-14.859550888368695,DESCENDING,Coconut,12.833048,77.4292846
2021-08-05,-10.20114521255377,-18.229423117095397,DESCENDING,Coconut,12.833048,77.4292846
2021-08-17,-5.462235053173433,-17.430226598996615,DESCENDING,Coconut,12.833048,77.4292846
2021-08-29,-8.389541422296412,-12.8301362730131,DESCENDING,Coconut,12.833048,77.4292846
2021-09-10,-8.775385909398864,-17.783316256701017,DESCENDING,Coconut,12.833048,77.4292846
2021-09-22,-10.771455887852024,-15.917475326026631,DESCENDING,Coconut,12.833048,77.4292846
2021-10-04,-2.03039831964909,-13.69677393110196,DESCENDING,Coconut,12.833048,77.4292846
2021-10-16,-9.144070233079926,-14.119178832846774,DESCENDING,Coconut,12.833048,77.4292846
2021-10-28,-7.5699609254986555,-15.29733102299155,DESCENDING,Coconut,12.833048,77.4292846
2021-04-07,-6.769886221675336,-21.71634066145849,DESCENDING,Coconut,12.8330485,77.4292853
2021-04-19,-8.770497026780173,-16.952989263579013,DESCENDING,Coconut,12.8330485,77.4292853
2021-05-01,-3.837699128575557,-15.238004369080599,DESCENDING,Coconut,12.8330485,77.4292853
2021-05-13,-1.9789122372017267,-16.829606302512275,DESCENDING,Coconut,12.8330485,77.4292853
2021-05-25,-9.164755323212812,-16.038163351461176,DESCENDING,Coconut,12.8330485,77.4292853
2021-06-06,-10.04220432502802,-15.9644552616314,DESCENDING,Coconut,12.8330485,77.4292853
2021-06-18,-7.721620455363376,-12.454883098010486,DESCENDING,Coconut,12.8330485,77.4292853
2021-06-30,-6.5702030692353866,-18.339993409243,DESCENDING,Coconut,12.8330485,77.4292853
2021-07-12,-7.222524894951409,-14.602235800777192,DESCENDING,Coconut,12.8330485,77.4292853
2021-07-24,-7.177991004917804,-14.859550888368695,DESCENDING,Coconut,12.8330485,77.4292853
2021-08-05,-10.20114521255377,-18.229423117095397,DESCENDING,Coconut,12.8330485,77.4292853
2021-08-17,-5.462235053173433,-17.430226598996615,DESCENDING,Coconut,12.8330485,77.4292853
2021-08-29,-8.389541422296412,-12.8301362730131,DESCENDING,Coconut,12.8330485,77.4292853
2021-09-10,-8.775385909398864,-17.783316256701017,DESCENDING,Coconut,12.8330485,77.4292853
2021-09-22,-10.771455887852024,-15.917475326026631,DESCENDING,Coconut,12.8330485,77.4292853
2021-10-04,-2.03039831964909,-13.69677393110196,DESCENDING,Coconut,12.8330485,77.4292853
2021-10-16,-9.144070233079926,-14.119178832846774,DESCENDING,Coconut,12.8330485,77.4292853
2021-10-28,-7.5699609254986555,-15.29733102299155,DESCENDING,Coconut,12.8330485,77.4292853
2021-04-07,-6.769886221675336,-21.71634066145849,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-04-19,-8.770497026780173,-16.952989263579013,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-05-01,-3.837699128575557,-15.238004369080599,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-05-13,-1.9789122372017267,-16.829606302512275,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-05-25,-9.164755323212812,-16.038163351461176,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-06-06,-10.04220432502802,-15.9644552616314,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-06-18,-7.721620455363376,-12.454883098010486,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-06-30,-6.355999582610106,-18.552721925039084,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-07-12,-7.222524894951409,-14.602235800777192,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-07-24,-7.177991004917804,-14.859550888368695,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-08-05,-10.20114521255377,-18.229423117095397,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-08-17,-5.462235053173433,-17.430226598996615,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-08-29,-8.389541422296412,-12.8301362730131,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-09-10,-8.775385909398864,-17.783316256701017,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-09-22,-10.771455887852024,-15.917475326026631,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-10-04,-2.03039831964909,-13.69677393110196,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-10-16,-9.144070233079926,-14.119178832846774,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-10-28,-7.5699609254986555,-15.29733102299155,DESCENDING,Betel Nuts (Areca nuts),12.8330484,77.4292841
2021-04-07,-6.769886221675336,-21.71634066145849,DESCENDING,Betel Nuts (Areca nuts),12.8330494,77.4292847
2021-04-19,-8.770497026780173,-16.952989263579013,DESCENDING,Betel Nuts (Areca nuts),12.8330494,77.4292847
2021-05-01,-3.837699128575557,-15.238004369080599,DESCENDING,Betel Nuts (Areca nuts),12.8330494,77.4292847
2021-05-13,-5.36649919756302,-14.732984086712445,DESCENDING,Betel Nuts (Areca nuts),12.8330494,77.4292847
2021-05-25,-9.164755323212812,-16.038163351461176,DESCENDING,Betel Nuts (Areca nuts),12.8330494,77.4292847
2021-06-06,-10.04220432502802,-15.9644552616314,DESCENDING,Betel Nuts (Areca nuts),12.8330494,77.4292847
2021-06-18,-7.721620455363376,-12.454883098010486,DESCENDING,Betel Nuts (Areca nuts),12.8330494,77.4292847
2021-06-30,-6.355999582610106,-18.552721925039084,DESCENDING,Betel Nuts (Areca nuts),12.8330494,77.4292847
2021-07-12,-7.222524894951409,-14.602235800777192,DESCENDING,Betel Nuts (Areca nuts),12.8330494,77.4292847
2021-07-24,-7.177991004917804,-14.859550888368695,DESCENDING,Betel Nuts (Areca nuts),12.8330494,77.4292847
2021-08-05,-10.20114521255377,-18.229423117095397,DESCENDING,Betel Nuts (Areca nuts),12.8330494,77.4292847
2021-08-17,-5.462235053173433,-17.430226598996615,DESCENDING,Betel Nuts (Areca nuts),12.8330494,77.4292847
