Latitude,Longitude,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,DN,Crop_Name,Height,height_numeric,Duration,duration_numeric
27.13591,82.40224,-11.93141837,-14.45491214,-12.06764113,-9.95572293,-10.15329089,-14.66763376,-8.385413742,-11.82831362,-13.86971586,-11.44298611,-10.05219362,-6.565370406,-7.66349617,-9.283345923,-9.165258042,-19.8629254,-29.02794188,-22.98765156,-21.16669083,-21.54282627,-19.60312663,-17.59973196,-17.05642274,-19.96569507,-13.24405248,-19.89670273,-15.16698123,-12.90929549,-13.25557761,-17.31248121,1,Wheat,,,,
27.13619,82.40292,-17.55138235,-14.1271529,-14.59724721,-13.27954827,-10.11660448,-8.682839007,-9.610907797,-10.4125534,-9.668810396,-12.43186742,-9.995394999,-12.32760377,-4.650646271,-8.409634419,-11.75757193,-25.42396075,-25.775485,-25.28203004,-21.0524579,-16.73369791,-18.44344722,-19.23868235,-17.61266741,-23.45713667,-21.50531429,-17.64798528,-16.52610029,-15.54908206,-13.46499475,-20.01937522,1,Wheat,,,,
27.13701,82.40016,-11.35104941,-13.49899371,-10.62658101,-7.235830294,-8.160047146,-9.116138055,-9.946431263,-7.005255502,-11.26149539,-12.89289344,-12.65869116,-9.359586022,-10.19485851,-12.01569796,-10.42430778,-17.55078168,-16.83182578,-15.52430373,-14.75479109,-13.44096921,-12.51218894,-12.43915155,-22.27736788,-21.7493874,-19.65644634,-23.80538622,-19.31147704,-15.38695426,-17.8349347,-17.15435993,6,Sugarcane,,,,
27.13718,82.40065,-10.62605885,-10.4821506,-9.676578988,-15.40423863,-7.298242584,-11.54117952,-6.853652351,-8.8699839,-13.21761982,-7.573867703,-13.36198137,-11.7582956,-12.58989735,-6.322588576,-5.413306478,-17.32404852,-16.95625354,-13.63692994,-18.73208187,-8.566274641,-17.25141272,-12.99185782,-13.34035523,-19.05060483,-15.95536615,-14.48432596,-16.43829367,-12.7000339,-15.84764658,-17.11080238,1,Wheat,,,,
27.13869,82.38832,-9.070757112,-10.55844337,-8.332009142,-9.269428666,-6.716305151,-7.804599198,-8.440720911,-9.114801677,-8.046431233,-10.28130761,-8.472346537,-7.492000108,-8.99919889,-7.544181392,-4.529275146,-14.6093848,-16.06453628,-17.55998582,-19.88736128,-12.94527593,-14.2870644,-17.18859765,-9.926160846,-14.5577149,-15.13800742,-12.44104283,-11.56056526,-15.65286755,-15.7331933,-14.94590562,2,Mustard,,,,
27.1388,82.45427,-13.45959763,-11.29732803,-11.84266301,-14.14169799,-7.062319158,-10.40582686,-9.292538224,-6.07883023,-12.79668387,-12.01047084,-10.75693563,-9.630683885,-8.882137331,-7.877340234,-5.998772928,-21.85554787,-26.27670102,-23.79082135,-20.89817776,-13.94909581,-18.02073383,-14.17625855,-16.44491482,-19.79422578,-15.93538508,-17.13992293,-16.47280806,-14.77846531,-13.67878671,-12.08463631,1,Wheat,,,,
27.13891,82.45463,-13.16487418,-16.32582918,-12.05067458,-11.093218,-12.77350422,-10.92553697,-10.74508277,-6.829757637,-9.504973116,-8.44376486,-6.97862166,-10.85852075,-5.127567284,-11.0054441,-9.292265498,-21.30583412,-20.61831299,-21.22958998,-19.87157269,-14.64833213,-16.54121323,-11.23025179,-14.95924687,-17.1856711,-12.69475383,-15.38353245,-13.42959496,-15.89474316,-15.18243031,-15.68900977,6,Sugarcane,,,,
27.13922,82.2672,-12.99586111,-15.54538049,-13.05265654,-12.68718652,-6.441960299,-9.666256411,-9.195966985,-7.231388007,-8.77854678,-8.354896914,-6.125082282,-5.347678427,-12.0167151,-7.370896812,-9.255791129,-21.24331498,-19.55091024,-20.31118592,-23.42440492,-15.97097117,-19.73546632,-14.36405134,-16.44763794,-16.53736865,-17.06590699,-15.36834315,-16.1171041,-11.62391512,-15.13693544,-12.50310687,1,Wheat,,,,
27.13967,82.26752,-17.12787513,-13.35580244,-14.80916895,-14.18227503,-10.73283581,-6.133225373,-7.786771444,-8.771175804,-11.26054283,-8.234508267,-8.37712515,-8.707557011,-12.84212345,-13.07889952,-14.10238855,-18.58515892,-23.2516467,-27.22627743,-32.00399938,-15.83775467,-18.89714454,-17.61559977,-13.52697648,-22.01810692,-14.04545827,-19.90281986,-19.77453931,-16.81668786,-19.8765587,-19.50453414,4,No Crop/Fallow,,,,
27.13971,82.45384,-12.5979351,-11.47484843,-12.91024875,-10.08918809,-10.48629759,-7.194355107,-7.791512238,-7.431948955,-7.832333581,-10.29830149,-10.91600556,-10.32765885,-9.6828179,-5.001599841,-3.55598818,-22.93249272,-16.82635088,-18.98579108,-16.10750169,-13.54816603,-12.4410204,-11.63691127,-12.0126495,-16.99932866,-15.20410169,-16.41269463,-16.41189433,-16.32503362,-14.83709456,-13.35273885,1,Wheat,,,,
27.14074,82.26404,-12.71120014,-13.92750514,-7.615315278,-11.7199345,-5.629766179,-9.898696481,-5.479078087,-8.900864826,-5.071640552,-6.019661907,-8.059548037,-8.479360596,-7.000696334,-5.684342112,-5.81865576,-14.13866129,-17.08332245,-11.97656956,-10.9540002,-11.61607917,-12.75660951,-12.47770625,-12.96229596,-15.13971205,-12.44787444,-14.41406193,-11.83872099,-14.64195213,-18.04829586,-12.00672438,4,No Crop/Fallow,,,,
27.14083,82.45854,-14.1718064,-13.15884098,-14.16096058,-14.99845185,-9.461649444,-9.576045414,-6.154905755,-7.753355012,-10.36104386,-13.06004368,-12.15513014,-10.57137191,-8.624510395,-10.57570255,-9.301157426,-28.58922563,-24.89888669,-29.00141384,-26.22234132,-14.0633175,-19.61649807,-18.56939499,-15.67891743,-14.00309048,-15.17738439,-18.39264333,-18.58401176,-19.95682608,-15.45122131,-12.0129113,1,Wheat,,,,
27.14122,82.45854,-16.29364305,-14.22579779,-16.81354115,-15.15270518,-11.1268981,-10.28621433,-8.129766104,-10.55083552,-6.38923733,-14.25641122,-11.93742203,-7.97178976,-11.36520883,-8.520220106,-11.42204383,-27.43918701,-28.29921126,-28.94682361,-26.18450873,-13.021414,-19.31642613,-13.48452969,-15.41608495,-16.60249686,-23.17690449,-26.5007946,-15.87210466,-17.94293842,-16.56755925,-14.24978283,1,Wheat,,,,
27.14216,82.26383,-13.29824929,-12.86445031,-9.62480517,-11.27514142,-9.346294423,-9.999827473,-7.818471271,-8.345566118,-12.04958202,-7.501477073,-9.253862244,-8.813023898,-13.75843728,-4.881902172,-8.823434107,-18.039161,-19.75629973,-18.36079715,-17.85030931,-12.45218015,-16.27174642,-11.26379114,-14.48052166,-14.40708649,-13.13788086,-15.40422627,-17.17422551,-12.83309005,-10.24017242,-18.48518262,6,Sugarcane,,,,
27.14225,82.29594,-14.01903679,-19.19221211,-13.05485806,-14.83151543,-8.730103407,-11.02549949,-6.858595231,-8.852215494,-11.36524251,-8.576233709,-6.493015954,-8.369793494,-9.854850652,-8.569980077,-8.709919674,-19.14264801,-22.29794059,-21.49884235,-26.25354084,-15.19783602,-18.10580337,-14.37539625,-17.57720192,-20.9995593,-17.8201417,-16.59423261,-14.09270081,-18.78935746,-15.26610865,-13.07818263,1,Wheat,,,,
27.14226,82.26722,-10.66069252,-14.06220138,-10.84213228,-8.824483068,-8.684148982,-8.464067725,-5.099257817,-6.78517738,-7.264830751,-4.340779054,-8.272159206,-9.854848461,-6.247741939,-8.44465815,-6.243987403,-23.339136,-19.61217605,-17.77881838,-13.91760915,-12.54992965,-14.67122948,-13.4359937,-14.45048879,-14.56664867,-16.38362316,-16.34511742,-14.70179019,-14.56184045,-15.43536031,-14.02902656,4,No Crop/Fallow,,,,
27.14242,82.26415,-11.45555027,-11.339331,-11.40375527,-9.843088826,-8.089591013,-11.71989748,-6.45915737,-9.086757057,-7.057234006,-9.106905569,-6.67146382,-10.38237258,-6.810815814,-6.088862676,-6.711426511,-20.31770025,-23.12164447,-19.38391689,-13.81880077,-13.64319632,-15.20516276,-11.77370397,-13.44029038,-16.05976765,-11.46988807,-15.0696784,-10.77374635,-16.53502179,-12.81787656,-13.77475665,4,No Crop/Fallow,,,,
27.14256,82.29557,-14.94039344,-12.67036303,-11.15281201,-11.56607026,-4.406846197,-7.939588519,-6.660309711,-6.817745879,-12.48415321,-12.80443223,-9.961314992,-9.385016349,-9.807136441,-7.560437563,-7.150072764,-18.79037373,-23.49537092,-20.49036477,-25.26284063,-14.34968734,-17.43251558,-13.1932886,-17.75261071,-23.7196141,-22.71394633,-16.05131187,-16.29052029,-12.89679073,-11.49408804,-14.29468453,1,Wheat,,,,
27.14375,82.45844,-7.283064867,-13.17231009,-10.23273643,-4.076184181,-11.17690128,-9.895178291,-7.190963538,-7.196112454,-8.828731851,-5.067210507,-10.19821697,-8.050008859,-9.046558011,-9.091038443,-8.775026654,-19.83621848,-22.04540697,-16.57281609,-9.091461564,-12.80311412,-16.15319969,-13.42045366,-13.80344666,-13.82473461,-12.45359546,-12.81332112,-16.07413349,-12.49019752,-14.65662191,-10.58346145,1,Wheat,,,,
27.14409,82.39905,-15.65050016,-9.473892809,-11.22790072,-7.224493824,-4.679503634,-10.39723892,-8.717199368,-7.22713583,-8.45091135,-8.013453096,-6.901498657,-9.096710692,-7.930193625,-7.211004458,-5.734319456,-19.55282259,-16.60210545,-28.69498174,-18.05168649,-14.43083385,-12.87075552,-18.75119166,-14.39436652,-14.23287628,-12.94971606,-18.26161241,-18.0520212,-17.45831631,-11.19071823,-13.37165607,6,Sugarcane,,,,
27.14437,82.39849,-13.78260346,-12.82892516,-13.23078965,-14.00135146,-9.182503957,-8.264363225,-10.28018956,-9.26112298,-8.340701752,-18.05559775,-9.646809619,-9.129039405,-7.296199315,-7.527150825,-6.696959806,-26.05799141,-25.95193551,-28.44486671,-26.96746459,-17.58265042,-23.27924007,-16.70825572,-21.59687829,-20.2723047,-28.36043257,-17.97074921,-18.46826201,-19.49578347,-16.04350158,-14.8485298,1,Wheat,,,,
27.1461,82.37872,-10.45496966,-16.8329613,-12.23452711,-15.76001526,-13.61631202,-6.782502173,-8.612735341,-8.874881248,-10.34817626,-8.492401875,-4.699543257,-5.886507991,-8.763959477,-8.634458987,-9.2925341,-19.5688022,-27.91361782,-22.28589616,-25.54170272,-19.37078293,-15.36407242,-15.9336654,-13.63789781,-13.64614824,-11.17608163,-14.39230656,-9.987618546,-11.25912865,-14.95350566,-16.86877081,1,Wheat,,,,
27.15075,82.37506,-8.292786528,-16.45353758,-12.44704985,-13.29207606,-6.016676338,-3.625024418,-9.512097553,-7.130204809,-10.137031,-5.112404834,-3.168605776,-6.486326593,-6.557061259,-8.132288561,-7.977927975,-19.60360507,-27.98182362,-27.26729688,-27.63053074,-11.98559701,-12.66728402,-17.96794754,-15.11580784,-11.99137307,-11.09514166,-12.91888499,-13.97328529,-13.81705099,-11.44569446,-15.39469535,1,Wheat,,,,
27.15152,82.25234,-15.01341864,-15.44587722,-16.18487677,-16.075659,-7.209894601,-9.499187626,-8.511621762,-9.013277816,-8.227774285,-8.640675613,-9.723781594,-9.048229592,-6.735940624,-9.849929036,-9.240699385,-17.98542515,-31.83285148,-23.51171569,-24.26007114,-14.73378136,-16.3800273,-15.01326058,-12.80906423,-18.33791823,-15.74003653,-18.26137552,-15.33199632,-13.50394806,-14.21710151,-15.12524558,1,Wheat,,,,
27.15166,81.5662,-14.5010746,-16.18213951,-14.14297794,-10.80793605,-6.546431388,-6.714356499,-7.774464817,-7.437784643,-12.499542,-11.06988649,-9.083353325,-6.791491277,-10.17647203,-12.59833384,-8.618627588,-22.93513826,-25.69384311,-20.9188849,-21.63819029,-16.50407767,-15.54792515,-13.51614605,-17.12686479,-18.76742429,-20.99411945,-14.63344622,-14.54544696,-20.21891993,-16.06754938,-16.59320802,2,Mustard,,,,
27.15192,82.41593,-13.747203,-15.09804407,-13.03783616,-14.27646948,-10.96438951,-16.06450065,-6.590202111,-10.83745049,-7.885964644,-10.79754533,-8.542494144,-12.42074048,-9.764930278,-15.08899,-10.6680935,-19.76053952,-23.52441176,-23.28341606,-30.59111441,-17.84637901,-20.73895699,-14.87664732,-14.28004362,-19.43135058,-17.08475595,-13.76974656,-12.49305465,-14.30137489,-17.70396407,-15.46708917,1,Wheat,,,,
27.15194,81.52661,-14.13395788,-17.96767497,-13.52352175,-13.74822645,-6.550791703,-11.3305962,-11.30200903,-7.843640655,-10.28405269,-10.51032911,-6.455972153,-8.652782545,-7.579683871,-8.610487921,-6.623199286,-25.18538547,-26.57817219,-31.23354492,-22.07088541,-18.17221122,-19.00915221,-18.6141762,-17.59489474,-23.38133959,-20.50026054,-19.04371997,-16.97526522,-21.16763859,-16.30859904,-17.92707537,1,Wheat,,,,
27.15228,82.37017,-13.50056375,-12.52128947,-14.32100437,-11.55316794,-7.911112928,-10.02883014,-9.542075907,-10.19728365,-7.370597964,-7.428030991,-6.450642922,-9.057907409,-7.036702826,-12.96927123,-6.905387668,-21.45261678,-23.51742129,-20.71459015,-18.28882039,-12.34732938,-16.97609212,-15.47733294,-12.26512204,-14.92911924,-16.35636712,-16.17913414,-12.76699005,-12.55256165,-17.93452502,-13.69361207,1,Wheat,,,,
27.15259,82.37299,-12.74884996,-9.305624152,-10.76041755,-13.98969031,-11.61570316,-8.505796671,-7.308164858,-9.7357041,-9.50448579,-7.268514445,-10.12817408,-9.445641611,-7.571968819,-8.508530814,-3.424845475,-15.05649425,-20.27219876,-19.75548989,-20.04287884,-13.34407429,-20.48259237,-12.99027737,-12.64965814,-15.44950087,-13.60710627,-16.19687649,-15.45518433,-15.13495534,-17.98435753,-14.20772044,4,No Crop/Fallow,,,,
27.15283,82.41321,-15.94618596,-13.76992231,-13.66302943,-14.09429863,-7.64244155,-8.843153453,-5.731126991,-17.12714574,-10.48598563,-20.78973684,-7.101057425,-8.757409878,-10.14513911,-9.80003259,-10.08988208,-25.95039266,-28.54124521,-27.78570006,-24.92464231,-16.93013074,-20.53539807,-10.67641033,-26.32291129,-19.15542521,-28.04650345,-23.47525027,-14.65848862,-16.58735423,-15.50285196,-17.17614234,1,Wheat,,,,
27.15321,82.36927,-10.3059597,-12.67440249,-12.70271236,-12.59542457,-9.550900173,-8.687942059,-7.129617969,-5.31932487,-7.812030573,-5.155835095,-8.571051995,-3.569967976,-10.06698779,-7.778231403,-6.049978678,-17.78524194,-17.1463615,-18.08731215,-19.82219076,-13.01025653,-14.90916216,-14.65186515,-14.46146138,-17.06372262,-17.84075887,-17.90214664,-12.88577083,-13.31610377,-14.28566837,-12.50623814,1,Wheat,,,,
27.15325,82.3696,-11.9705452,-11.65558064,-17.61002628,-15.90857535,-3.045503761,-5.623587279,-9.867830391,-8.574768968,-12.28428929,-10.02125669,-7.55920042,-7.681192781,-9.007078783,-10.157396,-5.844237445,-18.0377068,-21.28732571,-23.09125681,-18.86612983,-12.66602989,-12.80475102,-16.0162034,-15.5006057,-21.46464378,-25.24177677,-15.08897459,-16.99367262,-17.00866535,-14.4518022,-16.81594789,1,Wheat,,,,
27.15413,82.41675,-13.44540422,-19.16587758,-16.64481246,-19.72516708,-12.16632452,-11.95360573,-4.825566479,-10.69135577,-10.08113323,-12.15956016,-6.024067687,-6.360181143,-12.7948283,-11.7423274,-8.570248265,-27.95352076,-21.32645347,-28.03813589,-22.9941534,-19.16317039,-17.54067029,-16.85019125,-13.66571865,-17.38738999,-17.44292793,-13.83016927,-15.65379315,-14.15676002,-15.47267534,-18.11836705,4,No Crop/Fallow,,,,
27.15416,82.38011,-11.04531613,-17.93958832,-15.49848655,-14.20879655,-9.607991738,-7.295689603,-8.905599458,-6.694907946,-11.96598878,-9.408587715,-5.820103998,-9.441385381,-9.106797564,-5.71068243,-7.642856732,-18.11063484,-20.21808159,-20.87169376,-22.5409706,-15.37542883,-16.21621013,-15.18243005,-12.85560333,-18.91220101,-16.55541046,-14.72430347,-14.02834912,-15.01363727,-14.79807556,-14.55518114,1,Wheat,,,,
27.15422,82.41617,-11.62279174,-14.62774682,-17.73226046,-14.29675613,-8.132782367,-8.180792007,-6.61191112,-7.605090257,-9.477338943,-9.264654507,-5.656096461,-7.940208695,-8.444070141,-9.048745253,-6.619870999,-18.55475214,-24.71063928,-19.91284872,-20.70074334,-12.10019576,-16.2704452,-12.86727097,-14.33120465,-16.10248256,-15.145164,-11.2546543,-15.52662726,-9.856601585,-12.05155153,-17.15436329,1,Wheat,,,,
27.15448,82.3735,-10.0196328,-12.77233575,-10.83158702,-10.75236245,-8.278500904,-8.072188079,-7.19718078,-9.370890352,-9.630154017,-6.496159149,-6.417981439,-8.575310613,-10.58205344,-7.968597017,-9.786809342,-20.00363941,-21.08257361,-20.23701322,-17.7797794,-19.79841976,-13.51944939,-13.55994806,-14.35676568,-14.89181774,-15.5821189,-14.88460477,-13.13124849,-13.24110524,-14.498039,-12.03216829,2,Mustard,,,,
27.15449,82.4239,-10.55647294,-12.83989367,-13.77858753,-6.300351239,-8.220378816,-9.67271006,-7.494548684,-9.269507701,-9.486236331,-6.522304145,-8.877052902,-7.488344819,-4.064490571,-9.609333591,-5.558999949,-18.3192655,-20.54513067,-23.80298059,-13.72417209,-15.87354456,-12.87351412,-10.93984832,-11.39894194,-16.39848719,-13.47764468,-10.91867899,-11.77498491,-15.39056405,-15.24955588,-11.4261791,1,Wheat,,,,
27.15455,82.37432,-16.58768163,-16.26485604,-14.44693201,-14.08350606,-7.213768758,-12.39417339,-9.337624157,-11.94228609,-9.448196155,-12.09804986,-8.530402943,-10.48715034,-11.1725053,-10.64382844,-11.89613748,-19.97026089,-19.42359384,-21.53872323,-21.27315747,-13.78342341,-15.4889231,-15.36480743,-14.89940312,-16.34925996,-16.76695128,-15.91233135,-15.21713294,-17.09933521,-12.77061365,-15.04206063,1,Wheat,,,,
27.15491,81.52363,-18.74093277,-15.85916763,-17.92534163,-15.91793068,-9.58715993,-8.123929335,-6.01370781,-11.07263733,-11.05053914,-15.23201749,-7.048281403,-7.789022559,-6.832863772,-7.313942796,-6.745924516,-27.72805106,-24.0959145,-26.4121352,-25.89970844,-19.43083894,-15.47976774,-17.32279716,-21.10780876,-17.53671948,-23.21588475,-22.32899841,-20.20413809,-18.23763355,-17.87313368,-17.82088366,1,Wheat,,,,
27.15551,82.3152,-11.05069699,-11.38538269,-9.84447505,-14.93555107,-10.74255207,-8.917354268,-11.44676753,-8.842909519,-13.03730444,-16.262903,-9.371897689,-8.490319165,-11.53815599,-16.45993428,-11.74075312,-15.1447789,-20.61807469,-16.98409742,-20.55718968,-15.72741989,-14.59518944,-14.58994777,-17.83460795,-17.35043967,-17.47023853,-16.18562555,-15.25336857,-15.10816544,-19.63026144,-21.84939805,1,Wheat,,,,
27.1557,82.25361,-11.51386488,-11.0251803,-15.55630306,-9.114719602,-9.956303659,-9.614075092,-12.17196736,-9.040590213,-9.345751937,-8.622434531,-9.207014298,-9.065996679,-10.12082543,-8.248304218,-7.068819414,-19.47274683,-18.64962176,-18.86810194,-15.12966614,-16.09417431,-16.9941042,-14.50280855,-12.3668481,-11.75077819,-11.31550148,-12.64962449,-14.98217939,-13.51080267,-15.66950949,-17.28732904,6,Sugarcane,,,,
27.15612,82.24827,-9.091925154,-15.07834791,-7.356317906,-8.957003837,-5.498274467,-9.670142685,-7.327689072,-5.231880029,-8.170966933,-7.017782368,-8.18101209,-6.120563078,-7.218721374,-10.39900218,-8.200141783,-18.81090672,-17.68163379,-14.5817284,-17.5573249,-17.41348998,-13.44820927,-14.40954913,-13.29018305,-11.55472795,-15.9541933,-12.06069215,-11.75696574,-15.24599775,-12.96872091,-12.9353383,6,Sugarcane,,,,
27.15613,82.2538,-10.86502881,-14.03561096,-15.89342851,-15.1741783,-9.158063731,-12.40142574,-7.713613396,-12.06158386,-12.8929728,-8.834399246,-10.47097015,-8.540323927,-5.374763073,-12.44060945,-7.860854374,-19.19941704,-21.55049863,-21.67161327,-18.30138619,-11.92142683,-15.90082723,-13.50442445,-19.59261025,-17.17795443,-18.73253951,-16.83204927,-17.38794055,-14.81574025,-18.35538744,-12.78987497,1,Wheat,,,,
27.15614,82.25414,-10.92053566,-10.20316018,-8.383494096,-11.66674378,-11.07091242,-5.95767311,-6.90275475,-5.269651829,-10.03627749,-7.740583652,-5.970105295,-9.629257876,-9.473756076,-8.090550672,-6.457061969,-17.47733067,-19.06470218,-14.20555622,-19.30151687,-13.59963889,-12.21344788,-17.19064157,-12.58684901,-16.2909917,-13.06020505,-14.53845526,-14.91687881,-12.79390959,-11.99592599,-13.14375352,2,Mustard,,,,
27.15635,82.25138,-14.95120675,-8.651155615,-12.05575502,-12.75718305,-9.03239297,-9.610521735,-7.26616888,-7.52010059,-12.62699687,-8.456876889,-8.611811977,-8.566059728,-9.545881437,-8.076724906,-6.981922066,-19.86284036,-14.43723135,-13.75292189,-18.13102242,-14.36523808,-17.04114133,-17.50568672,-13.38380319,-20.02050685,-11.49801839,-14.04866882,-18.35585249,-13.93841006,-11.54546588,-14.94674548,1,Wheat,,,,
27.15644,82.41684,-12.80799302,-12.71340167,-13.34571375,-12.12940839,-4.730903407,-7.624169665,-5.084057254,-9.282631019,-10.53744602,-7.054474589,-9.398983601,-10.55880106,-7.910689294,-12.74801463,-10.21861129,-21.02262457,-27.13484153,-21.99429939,-22.23966879,-14.38000763,-19.27482159,-10.41076791,-16.75413332,-19.19512263,-15.50070101,-21.05123765,-16.60098617,-15.56014288,-18.33347625,-17.09455593,1,Wheat,,,,
27.15653,81.5287,-13.05659136,-17.73873322,-17.78774443,-11.28894018,-13.09167089,-9.533327364,-8.459942627,-10.0276492,-11.94944973,-11.63037607,-11.81165961,-11.54176278,-12.14333905,-13.79544155,-12.66290287,-19.14098695,-23.85165404,-20.19516674,-17.99191127,-15.19989054,-17.55602524,-17.4998976,-17.6182471,-18.86846007,-18.38716259,-19.35738263,-20.8296259,-18.469116,-20.79629784,-17.9119067,2,Mustard,,,,
27.15714,82.41894,-13.02325668,-11.79676902,-13.97892092,-12.35849181,-11.50995407,-13.89530717,-9.730392517,-9.659003687,-12.15336226,-12.29609928,-9.901787598,-7.111836194,-8.469175592,-10.79270316,-10.85200983,-19.26572678,-21.24566525,-16.27735132,-20.97915146,-17.21149394,-16.31960502,-17.15223518,-17.48440676,-16.39106098,-22.15142033,-16.42854007,-15.03049914,-15.09939936,-15.44806557,-11.91414985,4,No Crop/Fallow,,,,
27.15757,82.41749,-7.706342669,-15.07305693,-13.48894187,-12.82661282,-7.16821069,-10.59515238,-7.027967044,-10.43322367,-4.227682778,-7.094516398,-5.361244783,-8.987361714,-7.566464125,-7.622694863,-5.432935348,-14.1644873,-21.11628376,-20.35453876,-20.69458272,-14.62345313,-11.83519922,-15.15483839,-15.24383581,-15.59607953,-12.91266586,-15.15791376,-13.25791289,-13.75751404,-13.44253771,-13.37709668,2,Mustard,,,,
